customer_id,frequency,recency,T,monetary_value,pred_90d,pred_180d,pred_365d,exp_avg_val,CLV_90d,CLV_180d,CLV_365d,CLV_Tier,at_risk_flag,Segment,Recency,R_Score,F_Score,M_Score,RFM_Score
C17228,0.0,0.0,28.0,0.0,0.5011448484403691,0.0,0.0,96.06,48.13997414118186,0.0,0.0,Bronze,0,Potential Loyalists,28,5,1,1,7
C17229,1.0,136.0,479.0,56.77,0.354588519858792,0.7091770397175845,1.4380534416495447,70.56194714678952,25.02045639713441,50.04091279426885,101.47185094393394,Bronze,0,Hibernating,343,1,1,1,3
C17230,4.0,493.0,716.0,88.60249999999999,0.5142017328948001,1.0284034657896008,2.085373694517802,92.8610218043721,47.74929833018995,95.49859666037996,193.6499321168816,Bronze,0,Can't Lose Them,223,2,4,3,9
C17231,1.0,337.0,658.0,405.48,0.2972564244097882,0.5945128488195779,1.2055399434396992,478.5976828205391,142.26623592604338,284.53247185208744,576.9686234778438,Gold,0,Hibernating,321,1,1,3,5
C17232,6.0,702.0,723.0,201.83666666666667,0.6647036182094651,1.329407236418928,2.6957424516272708,207.45248992907847,137.8944206624211,275.78884132484177,559.2384837975958,Gold,0,Champions,21,5,5,5,15
C17233,2.0,445.0,581.0,296.49,0.4068483963867465,0.8136967927734937,1.6499962742351424,321.63841425346715,130.8580730553992,261.7161461107986,530.7021851691201,Gold,0,Needs Attention,136,3,2,3,8
C17234,4.0,369.0,642.0,53.815,0.5490762149513733,1.098152429902748,2.22680909396946,56.76135786024844,31.166311529405597,62.33262305881126,126.39670786925608,Bronze,0,Can't Lose Them,273,1,4,4,9
C17235,4.0,547.0,662.0,402.105,0.5391925863254963,1.0783851726509923,2.186725488986734,418.1886508562623,225.484220227158,450.968440454316,914.4637820323626,Platinum,0,Loyal Customers,115,3,4,5,12
C17236,6.0,695.0,722.0,38.145,0.665271215933785,1.330542431867569,2.69804437573146,39.69569932566425,26.408406157726585,52.81681231545313,107.10075830633552,Bronze,0,Champions,27,5,5,2,12
C17237,4.0,554.0,557.0,169.6275,0.595465541892298,1.190931083784596,2.414943586563208,176.94223692683332,105.36300499527218,210.7260099905444,427.3055202586037,Silver,0,Champions,3,5,4,4,13
C17238,1.0,386.0,480.0,136.93,0.3542068652914794,0.7084137305829578,1.4365056203487756,164.3594997595846,58.217263190718114,116.43452638143609,236.1033451623565,Bronze,0,Needs Attention,94,3,1,2,6
C17239,4.0,482.0,728.0,128.7075,0.5089596006545744,1.0179192013091534,2.064113935987996,134.4787587063938,68.44425532772905,136.88851065545873,277.5794799402345,Silver,0,Can't Lose Them,246,2,4,3,9
C17240,8.0,604.0,616.0,319.88,0.9004819235284545,1.800963847056909,3.651954467643161,326.2509323201678,293.7830670886163,587.5661341772326,1191.4535498593834,Platinum,0,Champions,12,5,5,5,15
C17241,3.0,400.0,545.0,1398.7066666666667,0.5121178975965649,1.0242357951931298,2.0769225846971806,1471.1844420638597,753.4198834465192,1506.8397668930384,3055.536193977551,Platinum,0,Loyal Customers,145,3,3,5,11
C17242,3.0,572.0,655.0,68.14999999999999,0.4610954589106514,0.9221909178213024,1.869998250026531,72.85862294467937,33.59478018227505,67.18956036455006,136.24549740589327,Bronze,0,Loyal Customers,83,4,3,2,9
C17243,3.0,578.0,666.0,232.46,0.4565468706221158,0.9130937412442356,1.85155119752303,245.53741302963573,112.09933753933012,224.1986750786612,454.6250911317289,Silver,0,Loyal Customers,88,3,3,4,10
C17244,5.0,424.0,582.0,42.344,0.6683145912230237,1.3366291824460466,2.71038695329337,44.33988608599513,29.632992844437275,59.26598568887451,120.17824875799546,Bronze,0,Can't Lose Them,158,2,5,2,9
C17245,7.0,514.0,552.0,69.94714285714285,0.8681477601753308,1.7362955203506645,3.5208214718221784,71.94617206063641,62.45990812763046,124.91981625526113,253.3096274065016,Silver,0,Champions,38,4,5,3,12
C17246,6.0,428.0,533.0,138.17166666666665,0.7933014906241975,1.5866029812483962,3.217278267531468,142.2064313406773,112.81257395890692,225.625147917814,457.517661055567,Silver,0,Loyal Customers,105,3,5,4,12
C17247,5.0,345.0,370.0,46.882000000000005,0.8412919618264459,1.682583923652891,3.4119062896294694,49.013797330431686,41.23491371268269,82.46982742536534,167.23048339032397,Bronze,0,Champions,25,5,5,2,12
C17248,4.0,341.0,616.0,429.765,0.5624798573772868,1.1249597147545736,2.281168310474546,446.8919697120139,251.3677313866684,502.7354627733368,1019.4357995125968,Platinum,1,Can't Lose Them,275,1,4,5,10
C17249,2.0,152.0,662.0,348.91,0.3771883777826411,0.754376755565282,1.5297084210073777,378.1679254372324,142.64054632509647,285.2810926501929,578.4866600962245,Gold,1,At Risk,510,1,2,4,7
C17250,3.0,396.0,469.0,201.7933333333333,0.5545116595475571,1.109023319095115,2.248852841498428,213.30880310973637,118.282218408483,236.5644368169662,479.70010798995935,Silver,0,Loyal Customers,73,4,3,3,10
C17251,2.0,556.0,659.0,27.91,0.3782095701505693,0.7564191403011389,1.5338499233884206,32.002853136800304,12.103785328461042,24.20757065692209,49.087573832092026,Bronze,0,Needs Attention,103,3,2,1,6
C17252,3.0,452.0,534.0,82.02999999999999,0.5178481372510455,1.03569627450209,2.1001618899625787,87.44557204320772,45.28352659342722,90.56705318685437,183.649857851122,Bronze,0,Loyal Customers,82,4,3,2,9
C17253,2.0,258.0,701.0,42.795,0.3643976867029898,0.7287953734059808,1.477835062739903,48.054775570420034,17.51104905289241,35.02209810578487,71.01703227006365,Bronze,0,At Risk,443,1,2,4,7
C17254,3.0,339.0,518.0,207.1533333333333,0.5264157334657722,1.0528314669315448,2.134908252388962,218.94180362617092,115.25441014218984,230.5088202843798,467.42066335443593,Silver,0,At Risk,179,2,3,4,9
C17255,4.0,698.0,726.0,13.455,0.5098258542331493,1.019651708466298,2.0676270755011075,14.879002508905826,7.585700164240084,15.17140032848016,30.764228443862592,Bronze,0,Champions,28,5,4,1,10
C17256,8.0,532.0,545.0,119.04,0.9647967393133764,1.929593478626756,3.9127867761042494,121.69326339571307,117.40926372058786,234.8185274411761,476.1597917557175,Silver,0,Champions,13,5,5,4,14
C17257,8.0,634.0,651.0,72.28625,0.871832368080663,1.7436647361613244,3.535764603882689,74.07407342620142,64.5801748485461,129.16034969709207,261.90848688577034,Silver,0,Champions,17,5,5,3,13
C17258,3.0,599.0,658.0,243.57333333333332,0.4598459705543186,0.9196919411086408,1.864930880581411,257.21678101582535,118.28010030907984,236.56020061816065,479.69151792015913,Silver,0,Loyal Customers,59,4,3,4,11
C17259,3.0,442.0,507.0,399.68,0.5324722972061926,1.064944594412388,2.1594709831140038,421.2744179472086,224.31695707855184,448.6339141571048,909.729881485238,Platinum,0,Loyal Customers,65,4,3,5,12
C17260,4.0,548.0,673.0,56.16,0.5339067719682064,1.0678135439364127,2.1652885752043862,59.194809874591805,31.604509857415017,63.20901971483004,128.1738455328494,Bronze,0,Loyal Customers,125,3,4,3,10
C17261,1.0,439.0,606.0,628.82,0.3119067837852418,0.6238135675704818,1.2649552897957008,739.9343270388731,230.79053615899215,461.5810723179831,935.9838410892446,Platinum,0,Hibernating,167,2,1,4,7
C17262,3.0,478.0,610.0,142.41,0.4806872287811708,0.9613744575623436,1.9494537611680829,150.9009024876704,72.53613663737598,145.07227327475223,294.1743319182472,Silver,0,Loyal Customers,132,3,3,3,9
C17263,6.0,318.0,336.0,295.22,0.9923639383016571,1.9847278766033143,4.02458708311228,303.15490786431553,300.83999828370816,601.6799965674163,1220.0733263728175,Platinum,0,Champions,18,5,5,5,15
C17264,5.0,539.0,607.0,115.972,0.6524939817647715,1.3049879635295412,2.646225592712681,120.17301457990746,78.41216878391975,156.82433756783928,318.0049067347853,Silver,0,Champions,68,4,5,3,12
C17265,6.0,487.0,632.0,159.61,0.720654984946468,1.441309969892937,2.922656327838455,164.17716491021068,118.31509230692168,236.6301846138435,479.8334299114048,Silver,0,Loyal Customers,145,3,5,4,12
C17266,4.0,424.0,448.0,554.0675,0.667817596908664,1.3356351938173274,2.7083713652406924,575.8830865618718,384.5848589680934,769.1697179361863,1559.7052613706005,Platinum,0,Champions,24,5,4,5,14
C17267,1.0,281.0,711.0,252.95,0.2836758437595481,0.5673516875190959,1.1504631441359432,300.1178836684728,85.13619387698392,170.27238775396776,345.27456405665646,Silver,0,Hibernating,430,1,1,2,4
C17268,2.0,384.0,567.0,14.215,0.4124541212854985,0.8249082425709986,1.67273060299119,17.234221781179063,7.108325800795609,14.216651601591243,28.828210192115552,Bronze,0,At Risk,183,2,2,1,5
C17269,4.0,667.0,673.0,87.47749999999999,0.5339067719682064,1.0678135439364127,2.1652885752043862,91.69358746913274,48.95582729582904,97.91165459165808,198.5430773664172,Bronze,0,Champions,6,5,4,2,11
C17270,3.0,336.0,695.0,221.27,0.4449743990743595,0.8899487981487207,1.804618396246013,233.7774735186464,104.02499079608164,208.04998159216373,421.8791293396644,Silver,0,At Risk,359,1,3,4,8
C17271,4.0,567.0,704.0,177.765,0.5195529737212752,1.039105947442551,2.107075948980732,185.386678618398,96.31820016449902,192.63640032899812,390.6238117782469,Silver,0,Loyal Customers,137,3,4,4,11
C17272,3.0,431.0,501.0,177.23000000000002,0.535834989009338,1.0716699780186738,2.1731085665378718,187.4943871858518,100.46605289704348,200.9321057940865,407.445658971343,Silver,0,Loyal Customers,70,4,3,3,10
C17273,2.0,447.0,508.0,154.755,0.437880142131843,0.8757602842636865,1.7758472430902532,168.7919764886642,73.91065465557098,147.82130931114204,299.7487661031492,Silver,0,Potential Loyalists,61,4,2,2,8
C17274,2.0,572.0,713.0,329.46500000000003,0.3606348099763952,0.7212696199527898,1.4625745071264902,357.19851786439165,128.8182196138749,257.6364392277496,522.4294462118254,Gold,0,Needs Attention,141,3,2,4,9
C17275,2.0,321.0,335.0,107.865,0.5344940686800014,1.0689881373600014,2.1676703896466734,118.2259944320684,63.19109278773542,126.38218557547069,256.2749874169271,Silver,0,Potential Loyalists,14,5,2,2,9
C17276,3.0,397.0,567.0,88.57,0.5010296281342281,1.002059256268459,2.0319534918777054,94.31867341960364,47.25644986953772,94.51289973907568,191.65115780423653,Bronze,0,At Risk,170,2,3,2,7
C17278,2.0,596.0,682.0,61.11,0.370518864952987,0.7410377299059738,1.5026598411982248,67.80559581709421,25.123252399610752,50.24650479922149,101.88874584286582,Bronze,0,Needs Attention,86,3,2,3,8
C17279,5.0,425.0,667.0,352.468,0.617416245314598,1.2348324906291952,2.5039658837758667,363.7519730779828,224.5863774435849,449.1727548871695,910.8225307434265,Platinum,1,Can't Lose Them,242,2,5,5,12
C17280,8.0,633.0,714.0,68.0375,0.8246083309623232,1.6492166619246262,3.344244897791601,69.7466765140187,57.51369051039403,115.02738102078663,233.24996706992832,Bronze,0,Champions,81,4,5,4,13
C17281,2.0,407.0,555.0,22.24,0.4173834480132381,0.8347668960264758,1.69272176138702,25.888348588689865,10.805368197316024,21.610736394632035,43.82177102244828,Bronze,0,Needs Attention,148,3,2,1,6
C17282,5.0,643.0,662.0,44.406,0.620194690596923,1.2403893811938442,2.5152340229764074,46.463642142854575,28.816504162793844,57.63300832558761,116.86693354910824,Bronze,0,Champions,19,5,5,2,12
C17283,2.0,249.0,399.0,76.05,0.4941588057626533,0.9883176115253052,2.0040884900374305,83.91683002322648,41.468240507665165,82.93648101533023,168.17675316997568,Bronze,0,Needs Attention,150,3,2,3,8
C17284,2.0,25.0,601.0,217.85,0.3990995100938508,0.7981990201877017,1.6185702353806173,236.8333635191806,94.52007935438388,189.04015870876773,383.3314329372234,Silver,0,At Risk,576,1,2,3,6
C17285,2.0,297.0,514.0,50.88,0.4351521499361213,0.8703042998722426,1.764783719185381,56.77360612976269,24.70515676699279,49.41031353398558,100.19313577724854,Bronze,0,At Risk,217,2,2,2,6
C17286,3.0,409.0,701.0,38.24333333333333,0.4426529595406696,0.8853059190813423,1.7952036692482711,41.42872205322972,18.33854642684994,36.67709285370001,74.37299384222477,Bronze,0,At Risk,292,1,3,1,5
C17287,4.0,667.0,689.0,114.0175,0.5264007166049984,1.0528014332099969,2.134847350675828,119.23466058669054,62.76521077698767,125.53042155397532,254.54779926222787,Silver,0,Champions,22,5,4,3,12
C17288,5.0,324.0,360.0,115.352,0.8516900636915496,1.7033801273831002,3.4540763694157306,119.53444583342208,101.80629978520132,203.6125995704028,412.8811046844278,Silver,0,Champions,36,4,5,3,12
C17289,0.0,0.0,86.0,0.0,0.4468234774931284,0.8936469549822285,0.0,29.98,13.39576785524399,26.79153571036721,0.0,Bronze,0,Needs Attention,86,3,1,1,5
C17290,1.0,553.0,634.0,3.24,0.3038433241841317,0.6076866483682627,1.232253481413424,7.924933781483633,2.4079382241051084,4.8158764482102105,9.765527242204058,Bronze,0,Potential Loyalists,81,4,1,1,6
C17291,2.0,215.0,700.0,12.47,0.3647148073336096,0.7294296146672191,1.4791211630751957,15.352420998735903,5.599255266658428,11.198510533316853,22.708090803670306,Bronze,0,At Risk,485,1,2,1,4
C17292,2.0,159.0,544.0,1250.285,0.4220066480991085,0.8440132961982174,1.711471406179716,1350.2069972278928,569.7963291401053,1139.5926582802113,2310.840668179313,Platinum,1,At Risk,385,1,2,5,8
C17293,0.0,0.0,616.0,0.0,0.2244777912252367,0.4489555824490826,0.910382153295324,142.45,31.97686136003497,63.95372271987181,129.6839377369189,Bronze,0,Hibernating,616,1,1,1,3
C17294,2.0,218.0,221.0,2614.59,0.6254266730447413,1.2508533460894826,2.5364526184592284,2821.4678662772417,1764.6212607084203,3529.2425214168406,7156.5195573174815,Platinum,0,Potential Loyalists,3,5,2,5,12
C17295,2.0,238.0,305.0,131.14499999999998,0.5557580914453153,1.111516182890631,2.253907815306002,143.33105014282867,79.65739087223125,159.31478174446255,323.05497409293804,Silver,0,Potential Loyalists,67,4,2,3,9
C17296,2.0,616.0,689.0,31.05,0.368239915375987,0.7364798307519742,1.493417434580392,35.38901614933413,13.03164831207024,26.063296624140484,52.85057371006265,Bronze,0,Potential Loyalists,73,4,2,3,9
C17297,7.0,531.0,598.0,139.28142857142856,0.8300086387313882,1.6600172774627764,3.366146145966188,142.75111157120003,118.48465579260426,236.9693115852085,480.5211040477842,Silver,0,Champions,67,4,5,4,13
C17298,2.0,298.0,609.0,306.19,0.3960819789985574,0.7921639579971149,1.606332470383038,332.09885413295063,131.53837136813237,263.0767427362647,533.4611727707588,Gold,1,At Risk,311,1,2,3,6
C17299,3.0,703.0,722.0,197.95,0.4347152487806627,0.8694304975613255,1.7630118422771326,209.26971754042725,90.97273732284586,181.9454746456917,368.9449902537638,Silver,0,Loyal Customers,19,5,3,4,12
C17300,5.0,434.0,620.0,46.664,0.6445596794327892,1.2891193588655785,2.6140475888107564,48.789268319570695,31.447595147822827,62.895190295645655,127.5374692106148,Bronze,0,Can't Lose Them,186,2,5,3,10
C17301,2.0,193.0,712.0,438.69,0.3609454122709393,0.7218908245418785,1.4638341719876975,474.986306094967,171.44412807649846,342.8882561529968,695.3011860880212,Gold,1,At Risk,519,1,2,4,7
C17302,0.0,0.0,622.0,0.0,0.2232203091303585,0.4464406182593385,0.9052823647994876,1038.7,231.85893509370345,463.7178701859749,940.3167923172276,Platinum,0,Hibernating,622,1,1,4,6
C17303,0.0,0.0,573.0,0.0,0.2339217915040503,0.4678435830066108,0.9486828210922852,30.68,7.176720563344263,14.35344112664282,29.10558895111131,Bronze,0,Hibernating,573,1,1,1,3
C17304,5.0,526.0,729.0,110.548,0.5849229221045602,1.1698458442091106,2.3721874063129222,114.58656799775147,67.02431018717768,134.04862037435424,271.82081353688534,Silver,0,Can't Lose Them,203,2,5,5,12
C17305,2.0,475.0,599.0,651.485,0.3998610906117145,0.7997221812234295,1.6216588674808436,704.4635539459653,281.68756497703805,563.3751299540764,1142.3995690735442,Platinum,0,Needs Attention,124,3,2,5,10
C17306,0.0,0.0,304.0,0.0,0.3174783514832551,0.6349567029640815,0.0,27.43,8.708431181185688,17.416862362304755,0.0,Bronze,0,Hibernating,304,1,1,1,3
C17307,2.0,642.0,654.0,399.78,0.3799239009327375,0.7598478018654745,1.5408024871161017,433.0259230320081,164.51689788331984,329.0337957666395,667.2074191934637,Gold,0,Potential Loyalists,12,5,2,4,11
C17308,1.0,263.0,318.0,1206.54,0.4290117671476332,0.8580235342952672,1.7398810556542916,1415.9413392078343,607.4554961109394,1214.91099222188,2463.5695120054784,Platinum,0,Potential Loyalists,55,4,1,5,10
C17309,3.0,695.0,709.0,104.17,0.4395951251886918,0.8791902503773833,1.7828024521541403,110.7132271614655,48.6689949540885,97.33798990817697,197.37981286935903,Bronze,0,Loyal Customers,14,5,3,2,10
C17310,8.0,711.0,720.0,84.07625,0.8203762506276667,1.640752501255335,3.327081460878869,86.08231340140219,70.61988551359808,141.2397710271963,286.40286902736983,Silver,0,Champions,9,5,5,4,14
C17311,5.0,303.0,609.0,211.852,0.6512606296623039,1.3025212593246078,2.641223664741566,218.92458137509837,142.57696071490284,285.1539214298057,578.2287851215505,Gold,1,Can't Lose Them,306,1,5,4,10
C17312,6.0,658.0,731.0,97.54333333333334,0.6601974670826082,1.3203949341652177,2.67746750539058,100.56913271481136,66.39548668501311,132.79097337002634,269.27058488922006,Silver,0,Champions,73,4,5,3,12
C17313,7.0,686.0,707.0,59.19857142857143,0.7517521462705391,1.5035042925410862,3.0487725932083074,60.96961202277676,45.83403669540449,91.66807339080948,185.8824821535855,Bronze,0,Champions,21,5,5,3,13
C17314,5.0,364.0,471.0,231.664,0.7489409916270529,1.4978819832541084,3.0373717993763907,239.3299426740796,179.24400459237086,358.4880091847424,726.9340186246175,Gold,0,Loyal Customers,107,3,5,5,13
C17315,3.0,237.0,563.0,449.9433333333333,0.5030098214624916,1.0060196429249797,2.0399842759312143,474.0978102278783,238.4758548784833,476.9517097569649,967.1520781182926,Platinum,1,At Risk,326,1,3,5,9
C17316,1.0,103.0,168.0,35.7,0.5332957024191469,1.066591404838295,2.162810348699871,45.9073259697487,24.48217964922188,48.9643592984438,99.28883968851083,Bronze,0,Potential Loyalists,65,4,1,1,6
C17318,1.0,263.0,412.0,135.63,0.3821787192318274,0.764357438463655,1.549947027995744,162.838331865415,62.23334511417158,124.46669022834318,252.39078851858463,Silver,0,Needs Attention,149,3,1,1,5
C17319,4.0,521.0,656.0,729.7450000000001,0.5421201109759572,1.0842402219519125,2.198598227846936,758.1870380543271,411.02844121054414,822.0568824210867,1666.948678242761,Platinum,0,Loyal Customers,135,3,4,5,12
C17320,5.0,315.0,645.0,154.038,0.629831360757785,1.259662721515573,2.5543160741843565,159.3790757149277,100.38194013385092,200.7638802677023,407.1045349872853,Silver,0,Can't Lose Them,330,1,5,4,10
C17321,5.0,591.0,657.0,76.994,0.6229982555779926,1.2459965111559843,2.5266040365107445,80.0276394177991,49.85707975531344,99.7141595106268,202.1981567854376,Bronze,0,Champions,66,4,5,3,12
C17322,5.0,506.0,724.0,163.598,0.5874160248846806,1.1748320497693612,2.3822983231434254,169.2253938058958,99.40570813900396,198.81141627800795,403.14537189707136,Silver,0,Can't Lose Them,218,2,5,4,11
C17323,6.0,585.0,646.0,395.4583333333333,0.7114418232686066,1.4228836465372166,2.8852918388115767,405.88256308257286,288.76183071240087,577.5236614248031,1171.0896467780724,Platinum,0,Champions,61,4,5,5,14
C17324,1.0,4.0,88.0,22.46,0.6127316853688263,1.2254633707376514,2.484967390662459,30.414816032206204,18.636121487596505,37.272242975192974,75.57982603303017,Bronze,0,Needs Attention,84,3,1,2,6
C17325,5.0,293.0,425.0,69.596,0.7883552295269266,1.5767104590538532,3.1972184308592,72.40807234280095,57.08328249141115,114.1665649828223,231.5044234373895,Bronze,0,Loyal Customers,132,3,5,3,11
C17326,2.0,163.0,216.0,387.35,0.6301285477088402,1.26025709541768,2.55552133237474,419.6214624441751,264.4154627174077,528.8309254348152,1072.351598798375,Platinum,0,Potential Loyalists,53,4,2,5,11
C17327,2.0,429.0,523.0,41.43,0.4311233042671609,0.8622466085343216,1.748444511750153,46.5827652162453,20.08291566192904,40.16583132385807,81.44738018449003,Bronze,0,Needs Attention,94,3,2,1,6
C17328,2.0,474.0,526.0,433.94,0.4297968829142951,0.85959376582859,1.7430651362635297,469.8639257416117,201.94605067761853,403.89210135523695,819.0034277481193,Gold,0,Potential Loyalists,52,4,2,4,10
C17329,4.0,670.0,677.0,231.765,0.5320102612167384,1.064020522433477,2.1575971704901065,241.42352670988717,128.4397935087933,256.8795870175866,520.8947181189951,Gold,0,Champions,7,5,4,5,14
C17330,3.0,443.0,633.0,84.91666666666667,0.4704700698767988,0.9409401397535962,1.9080175056114632,90.47926510740696,42.56778617748315,85.13557235496617,172.6360217197929,Bronze,0,At Risk,190,2,3,3,8
C17331,5.0,510.0,589.0,63.462,0.6638080098288166,1.327616019657627,2.6921102620835407,66.0903615509601,43.87131137000976,87.74262274001912,177.92254055615115,Bronze,0,Champions,79,4,5,3,12
C17332,4.0,507.0,537.0,80.9925,0.6075429430197382,1.215085886039477,2.4639241578022704,84.96397710110855,51.619264698669134,103.23852939733833,209.34479572238027,Bronze,0,Champions,30,5,4,5,14
C17333,5.0,267.0,365.0,183.602,0.846459080783121,1.692918161566242,3.4328618276204343,189.82850542636928,160.68206220963825,321.3641244192765,651.6550300724216,Gold,0,Loyal Customers,98,3,5,4,12
C17334,3.0,474.0,546.0,14.516666666666666,0.5116032487830615,1.0232064975661177,2.0748353978424063,16.493586682594554,8.438172530900411,16.876345061800734,34.221477486429286,Bronze,0,Loyal Customers,72,4,3,1,8
C17335,0.0,0.0,479.0,0.0,0.2576143559075475,0.5152287118133514,0.0,189.29,48.76382142973967,97.52764285914928,0.0,Bronze,0,Hibernating,479,1,1,2,4
C17336,3.0,243.0,333.0,195.78666666666663,0.6509383282492865,1.301876656498573,2.6399165534554343,206.9961992971648,134.74175992445257,269.48351984890513,546.4526930269454,Gold,0,Loyal Customers,90,3,3,4,10
C17337,2.0,212.0,413.0,1418.4299999999998,0.4861337903916826,0.9722675807833656,1.9715425943662688,1531.533869757351,744.5303652183827,1489.060730436766,3019.484258941219,Platinum,1,At Risk,201,2,2,5,9
C17338,1.0,433.0,509.0,39.03,0.3434854484947076,0.6869708969894155,1.3930243188952012,49.80385603712155,17.106899827676546,34.21379965535311,69.3779826344659,Bronze,0,Potential Loyalists,76,4,1,1,6
C17339,2.0,480.0,632.0,58.625,0.3876553439808126,0.7753106879616253,1.5721577839221843,65.1257820953915,25.24635746020844,50.49271492041688,102.38800525528978,Bronze,0,At Risk,152,2,2,4,8
C17340,2.0,391.0,693.0,93.875,0.3669502012019145,0.733900402403829,1.4881869270966512,103.13923629660718,37.84696351085181,75.69392702170362,153.49046312734325,Bronze,0,At Risk,302,1,2,2,5
C17341,0.0,0.0,330.0,0.0,0.3068832735262539,0.6137665470502035,0.0,4.98,1.528278702160745,3.0565574043100137,0.0,Bronze,0,Hibernating,330,1,1,1,3
C17342,9.0,593.0,673.0,149.56777777777776,0.9349468929842832,1.8698937859685647,3.7917290659917935,152.4226623811128,142.5070946136138,285.0141892272273,577.9454392663195,Gold,0,Champions,80,4,5,5,14
C17343,5.0,428.0,494.0,104.35,0.7306757312343397,1.461351462468674,2.9632960211170447,108.20294043207988,79.06126262191566,158.12252524383075,320.6373428555469,Silver,0,Champions,66,4,5,3,12
C17344,2.0,504.0,641.0,25.66,0.3844547615417892,0.7689095230835783,1.559177644030591,29.576462443105687,11.370811815813882,22.74162363162776,46.114959030800776,Bronze,0,Needs Attention,137,3,2,1,6
C17345,7.0,589.0,605.0,259.2014285714285,0.8244966775069215,1.6489933550138405,3.343792081000274,265.214742062706,218.66867365655628,437.3373473131119,886.8229542738067,Platinum,0,Champions,16,5,5,5,15
C17346,1.0,185.0,511.0,16.5,0.342769915081223,0.6855398301624454,1.390122433384959,23.440846302013355,8.034816896373119,16.06963379274622,32.58564630195763,Bronze,0,Hibernating,326,1,1,2,4
C17347,8.0,617.0,675.0,114.50875,0.8532180923942804,1.7064361847885607,3.460273374710136,117.07813723900162,99.89318491613672,199.78636983227344,405.12236104877655,Silver,0,Champions,58,4,5,4,13
C17348,1.0,393.0,432.0,20.98,0.3735035082561791,0.7470070165123583,1.514764227927835,28.683024891151604,10.713210424244432,21.42642084848887,43.448020053880136,Bronze,0,Potential Loyalists,39,4,1,1,6
C17349,3.0,323.0,422.0,649.0300000000001,0.5844308182698921,1.1688616365397833,2.370191651872338,683.3245445839555,399.3559227351024,798.7118454702043,1619.6101310923584,Platinum,0,Loyal Customers,99,3,3,5,11
C17350,3.0,412.0,415.0,180.06999999999996,0.5891653394842674,1.1783306789685322,2.389392765686194,190.47903671321637,112.22364632977836,224.44729265955615,455.1292323374341,Silver,0,Loyal Customers,3,5,3,5,13
C17351,3.0,609.0,676.0,330.2366666666667,0.4524889728820382,0.904977945764076,1.835094167799377,348.29413202750607,157.59925406196726,315.19850812393435,639.1525303624226,Gold,0,Loyal Customers,67,4,3,4,11
C17352,3.0,375.0,606.0,181.92,0.4825095975312569,0.9650191950625098,1.9568444788767536,192.423262637732,92.84607101098342,185.69214202196608,376.54239910009744,Silver,0,At Risk,231,2,3,3,8
C17353,3.0,257.0,287.0,32.81333333333333,0.6916174279482307,1.3832348558964618,2.804892902234486,35.722156231543195,24.706065813624765,49.41213162724954,100.19682246636692,Bronze,0,Loyal Customers,30,5,3,1,9
C17354,3.0,395.0,715.0,175.75666666666666,0.4373293310331291,0.8746586620662539,1.7736133980787936,185.94601266578704,81.3196453274064,162.639290654812,329.79633938336895,Silver,0,At Risk,320,1,3,3,7
C17355,0.0,0.0,446.0,0.0,0.2671121129867582,0.5342242259716677,0.0,15.48,4.134895509035017,8.269791018041417,0.0,Bronze,0,Hibernating,446,1,1,1,3
C17356,2.0,512.0,577.0,245.71500000000003,0.4084344228391164,0.8168688456782318,1.656428492625306,266.88286426575866,109.0041486320354,218.0082972640705,442.07238056325474,Silver,0,Potential Loyalists,65,4,2,3,9
C17357,3.0,393.0,630.0,100.34666666666664,0.471778042660123,0.943556085320246,1.913322061899385,106.69516025079976,50.33643386443047,100.67286772886094,204.1422040057455,Bronze,0,At Risk,237,2,3,2,7
C17358,2.0,440.0,564.0,52.775,0.4136755052036426,0.8273510104072843,1.6776839933258874,58.81716629178549,24.33122098040102,48.66244196080199,98.67661842051544,Bronze,0,Needs Attention,124,3,2,2,7
C17359,2.0,517.0,647.0,16.900000000000002,0.3823502401190307,0.7647004802380619,1.550642640482736,20.129714675654643,7.69660123976413,15.393202479528268,31.2139939168212,Bronze,0,Needs Attention,130,3,2,1,6
C17360,3.0,299.0,354.0,255.4466666666667,0.6339167779041177,1.2678335558082403,2.57088471038893,269.6948580304646,170.9640954199806,341.9281908399625,693.3543869810346,Gold,0,Loyal Customers,55,4,3,4,11
C17361,3.0,391.0,493.0,45.52333333333333,0.540385207344481,1.080770414688967,2.1915622297859554,49.07951379943191,26.52184324087233,53.0436864817449,107.56080869909356,Bronze,0,Loyal Customers,102,3,3,2,8
C17362,4.0,416.0,441.0,23.96,0.6730696095128681,1.3461392190257355,2.7296711941355114,25.780244901518664,17.351899369011274,34.703798738022535,70.37159188543438,Bronze,0,Champions,25,5,4,4,13
C17363,0.0,0.0,37.0,0.0,0.4918659585679055,0.9837319171312082,0.0,101.43,49.88996417754266,99.77992835461846,0.0,Bronze,0,Potential Loyalists,37,4,1,1,6
C17364,1.0,178.0,648.0,1471.74,0.2999659425094463,0.599931885018893,1.216528544621645,1726.259589618429,517.8190848158621,1035.6381696317248,2100.0440661976654,Platinum,0,Hibernating,470,1,1,5,7
C17365,2.0,296.0,301.0,84.1,0.5587218095917055,1.1174436191834105,2.265927338899693,92.59791672733388,51.73647559831804,103.47295119663605,209.82015103762305,Bronze,0,Potential Loyalists,5,5,2,2,9
